round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,2.816923792,288800,288800,0.816485824965791,0.8125793971672175,0.8125204696086488
2,2.033246792,288800,288800,0.901921483223158,0.9018145931579813,0.9018075379141933
3,1.883709957999999,288800,288800,0.9342417175785842,0.9342401293091116,0.9342408331304857
4,1.9947429999999997,288800,288800,0.9328155414651068,0.9328121065048106,0.9328131527326098
5,1.951711249999999,288800,288800,0.9364002543989824,0.9363993925902804,0.9363999024561617
6,1.8399143749999993,288800,288800,0.9448994931293002,0.9448978655224233,0.9448985177195052
7,2.1054759999999995,288800,288800,0.9459980341896814,0.9459968497457167,0.9459974005365316
8,2.0102136249999987,288800,288800,0.9151617938982789,0.9150520466931445,0.9150586962557077
9,1.9606259160000015,288800,288800,0.9628616030990421,0.9628559520112161,0.9628549542410219
10,1.9546853750000004,288800,288800,0.9623412415441247,0.962336288868111,0.9623353482758595
11,1.9144424999999998,288800,288800,0.9627266945477673,0.9627215591368201,0.9627206062608972
12,1.8667835830000001,288800,288800,0.964056507410334,0.9640492739488791,0.9640481633766721
13,1.9565967079999993,288800,288800,0.9632663287528668,0.9632598127639463,0.9632587471970172
14,1.8910906249999968,288800,288800,0.9628230577986779,0.9628169318047971,0.9628158924094389
15,1.9106269170000019,288800,288800,0.9630736022510455,0.9630671277033325,0.963066062748614
16,1.9355377500000017,288800,288800,0.9624568774452175,0.9624509666812779,0.9624499406961394
17,1.8866930420000045,288800,288800,0.9646539595659799,0.9646461940247306,0.964645052924391
18,1.8476949160000018,288800,288800,0.9651743211208973,0.9651660818081622,0.965164915088439
19,1.8924127079999948,288800,288800,0.9674870391427525,0.96747690316341,0.9674756527642115
20,1.9095399999999998,288800,288800,0.966966677587835,0.9669569340063158,0.9669556982883454
21,1.9541796250000019,288800,288800,0.9670244955383814,0.9670147908379758,0.967013558668149
22,1.9072888330000026,288800,288800,0.9681423092489448,0.9681315812854105,0.9681303079031841
23,1.9049314589999966,288800,288800,0.9682386724998554,0.9682278190671312,0.9682265401954963
24,1.8409607079999972,288800,288800,0.967718310944938,0.967708980511819,0.9677077851161926
25,1.9045143330000016,288800,288800,0.9697226665638792,0.9697107309126434,0.9697094214674107
26,1.9310639999999992,288800,288800,0.9697226665638792,0.9697105447099186,0.9697092250861253
27,1.8837591250000045,288800,288800,0.9698383024649719,0.9698258516115417,0.9698245167477487
28,1.9535389999999992,288800,288800,0.9701659375180681,0.9701530783216581,0.9701517291209206
29,1.9394117920000014,288800,288800,0.9702815734191609,0.9702686208820501,0.9702672694169592
30,1.9549263749999994,288800,288800,0.9700888469173397,0.9700761453936211,0.9700748027629568
31,1.8945951670000056,288800,288800,0.9703393913697073,0.9703275164281125,0.970326223683989
32,2.1316485830000005,288800,288800,0.9705706631718928,0.970558468472152,0.9705571635468956
33,2.116548750000007,288800,288800,0.9709561161755353,0.9709435742970534,0.970942259610348
34,2.081678167000007,288800,288800,0.9706092084722571,0.970597350654273,0.970596064729674
35,2.0374697910000066,288800,288800,0.9724208375893769,0.9724069034413863,0.9724055530479704
36,1.9350837079999934,288800,288800,0.9706670264228034,0.970655123661023,0.9706538365681223
37,1.9734067910000022,288800,288800,0.9712837512286314,0.971273979256438,0.9712728254081017
38,1.8830354579999948,288800,288800,0.9726713820417445,0.9726576454744907,0.9726563107951273
39,1.9872471250000103,288800,288800,0.9723630196388305,0.9723497892366455,0.972348472024798
40,1.9855092920000033,288800,288800,0.9724208375893769,0.9724067595944197,0.9724054022450765
41,1.8522025829999933,288800,288800,0.9649045040183476,0.964899524666386,0.9648986142023541
42,1.9199260000000038,288800,288800,0.972440110239559,0.9724263050528941,0.9724249613956218
43,1.8936812090000075,288800,288800,0.972575018790834,0.9725615872561456,0.9725602651625744
44,2.0307390420000075,288800,288800,0.9723822922890126,0.9723691409455988,0.9723678281348164
45,1.961663791999996,288800,288800,0.9727870179428373,0.9727726243389084,0.9727712609883268
46,1.954275249999995,288800,288800,0.9727484726424731,0.9727350561765579,0.9727337390083143
47,1.8985957499999984,288800,288800,0.9726521093915624,0.9726393613005975,0.9726380751092769
48,1.882684416999993,288800,288800,0.9736157419006688,0.9736050151629164,0.9736038563470788
49,1.965198834000006,288800,288800,0.9730568350453871,0.9730456069949807,0.9730444089121704
50,1.9783194169999945,288800,288800,0.9721702931370093,0.9721570642559367,0.9721557425374918
